9604	693	&#9604;	▄	Lower Half Block	Common	So	(Drawing)	_drw	Block Elements
9778	18	&#9778;	☲	Trigram For Fire	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9836	31130	&#9836;	♬	Beamed Sixteenth Notes	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9894	5	&#9894;	⚦	Male With Stroke Sign	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
10010	56	&#10010;	✚	Heavy Greek Cross	Common	So	(Symbols)	_sym	Dingbats
10126	3	&#10126;	➎	Dingbat Negative Circled Sans-serif Digit Five	Common	No	(Symbols)	_sym	Dingbats
10532	1	&#10532;	⤤	North East Arrow With Hook	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
10590	1	&#10590;	⥞	Leftwards Harpoon With Barb Down From Bar	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
12388	809560	&#12388;	つ	Hiragana Letter Tu	Hiragana	Lo	Hiragana	_hir	Hiragana
12446	1160	&#12446;	ゞ	Hiragana Voiced Iteration Mark	Hiragana	Lm	Hiragana	_hir	Hiragana
12504	37173	&#12504;	ヘ	Katakana Letter He	Katakana	Lo	Katakana	Kana	Katakana
12562	93	&#12562;	ㄒ	Bopomofo Letter X	Bopomofo	Lo	Bopomofo	Bopo	Bopomofo
12620	6	&#12620;	ㅌ	Hangul Letter Thieuth	Hangul	Lo	Korean	Kore	Hangul Compatibility Jamo
12968	7	&#12968;	㊨	Circled Ideograph Right	Common	So	CJK	_cjk	Enclosed CJK Letters and Months
13026	4	&#13026;	㋢	Circled Katakana Te	Katakana	So	CJK	_cjk	Enclosed CJK Letters and Months
13084	3	&#13084;	㌜	Square Keesu	Katakana	So	CJK	_cjk	CJK Compatibility
13142	5	&#13142;	㍖	Square Rentogen	Katakana	So	CJK	_cjk	CJK Compatibility
41446	2	&#41446;	ꇦ	Yi Syllable Guot	Yi	Lo	Yi	Yiii	Yi Syllables
64472	1279	&#64472;	ﯘ	Arabic Letter U Final Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-A
65110	27	&#65110;	﹖	Small Question Mark	Common	Po	(Miscellaneous)	_msc	Small Form Variants
65168	1	&#65168;	ﺐ	Arabic Letter Beh Final Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65284	343	&#65284;	＄	Fullwidth Dollar Sign	Common	Sc	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65342	86016	&#65342;	＾	Fullwidth Circumflex Accent	Common	Sk	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65400	13752	&#65400;	ｸ	Halfwidth Katakana Letter Ku	Katakana	Lo	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
151	1377	&#151;		<control>	Common	Cc	Latin	Latn	Latin-1 Supplement
209	6891	&Ntilde;	Ñ	Latin Capital Letter N With Tilde	Latin	L&	Latin	Latn	Latin-1 Supplement
267	32	&#267;	ċ	Latin Small Letter C With Dot Above	Latin	L&	Latin	Latn	Latin Extended-A
325	17	&#325;	Ņ	Latin Capital Letter N With Cedilla	Latin	L&	Latin	Latn	Latin Extended-A
383	38	&#383;	ſ	Latin Small Letter Long S	Latin	L&	Latin	Latn	Latin Extended-A
441	1	&#441;	ƹ	Latin Small Letter Ezh Reversed	Latin	L&	Latin	Latn	Latin Extended-B
557	1	&#557;	ȭ	Latin Small Letter O With Tilde And Macron	Latin	L&	Latin	Latn	Latin Extended-B
673	3	&#673;	ʡ	Latin Letter Glottal Stop With Stroke	Latin	L&	(Phonetic)	_ipa	IPA Extensions
731	34	&#731;	˛	Ogonek	Common	Sk	(Symbols)	_sym	Spacing Modifier Letters
789	12	&#789;	̕	Combining Comma Above Right	Inherited	Mn	(Diacriticals)	_dia	Combining Diacritical Marks
847	1	&#847;	͏	Combining Grapheme Joiner	Inherited	Mn	(Diacriticals)	_dia	Combining Diacritical Marks
905	138	&#905;	Ή	Greek Capital Letter Eta With Tonos	Greek	L&	Greek	Grek	Greek and Coptic
963	76516	&sigma;	σ	Greek Small Letter Sigma	Greek	L&	Greek	Grek	Greek and Coptic
1021	9	&#1021;	Ͻ	Greek Capital Reversed Lunate Sigma Symbol	Greek	L&	Greek	Grek	Greek and Coptic
1079	109640	&#1079;	з	Cyrillic Small Letter Ze	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1195	3	&#1195;	ҫ	Cyrillic Small Letter Es With Descender	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1311	1	&#1311;	ԟ	Cyrillic Small Letter Aleut Ka	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic Supplement
1601	113201	&#1601;	ف	Arabic Letter Feh	Arabic	Lo	Arabic	Arab	Arabic
1717	4	&#1717;	ڵ	Arabic Letter Lam With Small V	Arabic	Lo	Arabic	Arab	Arabic
1949	1	&#1949;	ޝ	Thaana Letter Sheenu	Thaana	Lo	Thaana	Thaa	Thaana
2355	62	&#2355;	ळ	Devanagari Letter Lla	Devanagari	Lo	Devanagari	Deva	Devanagari
2413	8	&#2413;	७	Devanagari Digit Seven	Devanagari	Nd	Devanagari	Deva	Devanagari
2471	25	&#2471;	ধ	Bengali Letter Dha	Bengali	Lo	Bengali	Beng	Bengali
2587	2	&#2587;	ਛ	Gurmukhi Letter Cha	Gurmukhi	Lo	Gurmukhi	Guru	Gurmukhi
2703	10	&#2703;	એ	Gujarati Letter E	Gujarati	Lo	Gujarati	Gujr	Gujarati
2993	8874	&#2993;	ற	Tamil Letter Rra	Tamil	Lo	Tamil	Taml	Tamil
3051	1	&#3051;	௫	Tamil Digit Five	Tamil	Nd	Tamil	Taml	Tamil
3109	53	&#3109;	థ	Telugu Letter Tha	Telugu	Lo	Telugu	Telu	Telugu
3399	279	&#3399;	േ	Malayalam Vowel Sign Ee	Malayalam	Mc	Malayalam	Mlym	Malayalam
3515	280	&#3515;	ර	Sinhala Letter Rayanna	Sinhala	Lo	Sinhala	Sinh	Sinhala
3631	3651	&#3631;	ฯ	Thai Character Paiyannoi	Thai	Lo	Thai	Thai	Thai
3747	134	&#3747;	ຣ	Lao Letter Lo Ling	Lao	Lo	Lao	Laoo	Lao
3805	69	&#3805;	ໝ	Lao Ho Mo	Lao	Lo	Lao	Laoo	Lao
3921	3	&#3921;	ད	Tibetan Letter Da	Tibetan	Lo	Tibetan	Tibt	Tibetan
4153	6851	&#4153;	္	Myanmar Sign Virama	Myanmar	Mn	Myanmar	Mymr	Burmese (Myanmar)
4211	7	&#4211;	ၳ	Myanmar Vowel Sign Kayah U	Myanmar	Mn	Myanmar	Mymr	Burmese (Myanmar)
4327	31	&#4327;	ყ	Georgian Letter Qar	Georgian	Lo	Georgian	Geor	Georgian
4617	3	&#4617;	ሉ	Ethiopic Syllable Lu	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
7691	5	&#7691;	ḋ	Latin Small Letter D With Dot Above	Latin	L&	Latin	Latn	Latin Extended Additional
7865	384	&#7865;	ẹ	Latin Small Letter E With Dot Below	Latin	L&	Latin	Latn	Latin Extended Additional
7923	186	&#7923;	ỳ	Latin Small Letter Y With Grave	Latin	L&	Latin	Latn	Latin Extended Additional
7981	1	&#7981;	Ἥ	Greek Capital Letter Eta With Dasia And Oxia	Greek	L&	Greek	Grek	Greek Extended
8039	2	&#8039;	ὧ	Greek Small Letter Omega With Dasia And Perispomeni	Greek	L&	Greek	Grek	Greek Extended
8213	26857	&#8213;	―	Horizontal Bar	Common	Pd	(Symbols)	_sym	General Punctuation
8271	1	&#8271;	⁏	Reversed Semicolon	Common	Po	(Symbols)	_sym	General Punctuation
8329	1	&#8329;	₉	Subscript Nine	Common	No	(Symbols)	_sym	Superscripts and Subscripts
8561	4	&#8561;	ⅱ	Small Roman Numeral Two	Latin	Nl	(Numbers)	_num	Number Forms
8619	1	&#8619;	↫	Leftwards Arrow With Loop	Common	So	(Drawing)	_drw	Arrows
8677	4	&#8677;	⇥	Rightwards Arrow To Bar	Common	So	(Drawing)	_drw	Arrows
8735	24	&#8735;	∟	Right Angle	Common	Sm	(Mathematical)	_mth	Mathematical Operators
8793	1	&#8793;	≙	Estimates	Common	Sm	(Mathematical)	_mth	Mathematical Operators
9315	187	&#9315;	④	Circled Digit Four	Common	No	Latin	Latn	Enclosed Alphanumerics
9373	2	&#9373;	⒝	Parenthesized Latin Small Letter B	Common	So	Latin	Latn	Enclosed Alphanumerics
9431	3	&#9431;	ⓗ	Circled Latin Small Letter H	Common	So	Latin	Latn	Enclosed Alphanumerics
9547	75	&#9547;	╋	Box Drawings Heavy Vertical And Horizontal	Common	So	(Drawing)	_drw	Box Drawing
9605	115	&#9605;	▅	Lower Five Eighths Block	Common	So	(Drawing)	_drw	Block Elements
9663	2	&#9663;	▿	White Down-pointing Small Triangle	Common	So	(Drawing)	_drw	Geometric Shapes
9779	12	&#9779;	☳	Trigram For Thunder	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9837	224	&#9837;	♭	Music Flat Sign	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9895	8	&#9895;	⚧	Male With Stroke And Male And Female Sign	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
10011	9	&#10011;	✛	Open Centre Cross	Common	So	(Symbols)	_sym	Dingbats
10127	2	&#10127;	➏	Dingbat Negative Circled Sans-serif Digit Six	Common	No	(Symbols)	_sym	Dingbats
10243	6	&#10243;	⠃	Braille Pattern Dots-12	Braille	So	(Braille)	_brl	Braille Patterns
10301	10	&#10301;	⠽	Braille Pattern Dots-13456	Braille	So	(Braille)	_brl	Braille Patterns
10359	1	&#10359;	⡷	Braille Pattern Dots-123567	Braille	So	(Braille)	_brl	Braille Patterns
10533	1	&#10533;	⤥	South East Arrow With Hook	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
10591	1	&#10591;	⥟	Rightwards Harpoon With Barb Down From Bar	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
12331	5	&#12331;	〫	Ideographic Rising Tone Mark	Inherited	Mn	CJK	_cjk	CJK Symbols and Punctuation
12389	44307	&#12389;	づ	Hiragana Letter Du	Hiragana	Lo	Hiragana	_hir	Hiragana
12447	2	&#12447;	ゟ	Hiragana Digraph Yori	Hiragana	Lo	Hiragana	_hir	Hiragana
12505	117252	&#12505;	ベ	Katakana Letter Be	Katakana	Lo	Katakana	Kana	Katakana
12563	11	&#12563;	ㄓ	Bopomofo Letter Zh	Bopomofo	Lo	Bopomofo	Bopo	Bopomofo
12621	5	&#12621;	ㅍ	Hangul Letter Phieuph	Hangul	Lo	Korean	Kore	Hangul Compatibility Jamo
13027	3	&#13027;	㋣	Circled Katakana To	Katakana	So	CJK	_cjk	Enclosed CJK Letters and Months
13085	17	&#13085;	㌝	Square Koruna	Katakana	So	CJK	_cjk	CJK Compatibility
13143	39	&#13143;	㍗	Square Watto	Katakana	So	CJK	_cjk	CJK Compatibility
41389	7	&#41389;	ꆭ	Yi Syllable Hlu	Yi	Lo	Yi	Yiii	Yi Syllables
41679	1	&#41679;	ꋏ	Yi Syllable Cyr	Yi	Lo	Yi	Yiii	Yi Syllables
63893	2	&#63893;	秊	CJK Compatibility Ideograph-f995	Han	Lo	CJK	_cjk	CJK Compatibility Ideographs
64067	2	&#64067;	暑	CJK Compatibility Ideograph-fa43	Han	Lo	CJK	_cjk	CJK Compatibility Ideographs
64473	44	&#64473;	ﯙ	Arabic Letter Oe Isolated Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-A
65111	54	&#65111;	﹗	Small Exclamation Mark	Common	Po	(Miscellaneous)	_msc	Small Form Variants
65169	561	&#65169;	ﺑ	Arabic Letter Beh Initial Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65227	1	&#65227;	ﻋ	Arabic Letter Ain Initial Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65285	8640	&#65285;	％	Fullwidth Percent Sign	Common	Po	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65343	5325	&#65343;	＿	Fullwidth Low Line	Common	Pc	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65401	4216	&#65401;	ｹ	Halfwidth Katakana Letter Ke	Katakana	Lo	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
152	114	&#152;		<control>	Common	Cc	Latin	Latn	Latin-1 Supplement
210	352	&Ograve;	Ò	Latin Capital Letter O With Grave	Latin	L&	Latin	Latn	Latin-1 Supplement
268	2296	&#268;	Č	Latin Capital Letter C With Caron	Latin	L&	Latin	Latn	Latin Extended-A
326	2373	&#326;	ņ	Latin Small Letter N With Cedilla	Latin	L&	Latin	Latn	Latin Extended-A
384	1	&#384;	ƀ	Latin Small Letter B With Stroke	Latin	L&	Latin	Latn	Latin Extended-B
558	1	&#558;	Ȯ	Latin Capital Letter O With Dot Above	Latin	L&	Latin	Latn	Latin Extended-B
616	5	&#616;	ɨ	Latin Small Letter I With Stroke	Latin	L&	(Phonetic)	_ipa	IPA Extensions
732	3758	&tilde;	˜	Small Tilde	Common	Sk	(Symbols)	_sym	Spacing Modifier Letters
790	6	&#790;	̖	Combining Grave Accent Below	Inherited	Mn	(Diacriticals)	_dia	Combining Diacritical Marks
906	100	&#906;	Ί	Greek Capital Letter Iota With Tonos	Greek	L&	Greek	Grek	Greek and Coptic
964	131131	&tau;	τ	Greek Small Letter Tau	Greek	L&	Greek	Grek	Greek and Coptic
1080	456608	&#1080;	и	Cyrillic Small Letter I	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1138	1	&#1138;	Ѳ	Cyrillic Capital Letter Fita	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1254	1	&#1254;	Ӧ	Cyrillic Capital Letter O With Diaeresis	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1312	1	&#1312;	Ԡ	Cyrillic Capital Letter El With Middle Hook	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic Supplement
1370	1	&#1370;	՚	Armenian Apostrophe	Armenian	Po	Armenian	Armn	Armenian
1544	2	&#1544;	؈	Arabic Ray	Arabic	Sm	Arabic	Arab	Arabic
1602	86384	&#1602;	ق	Arabic Letter Qaf	Arabic	Lo	Arabic	Arab	Arabic
1660	63	&#1660;	ټ	Arabic Letter Teh With Ring	Arabic	Lo	Arabic	Arab	Arabic
1718	8	&#1718;	ڶ	Arabic Letter Lam With Dot Above	Arabic	Lo	Arabic	Arab	Arabic
1776	1452	&#1776;	۰	Extended Arabic-indic Digit Zero	Arabic	Nd	Arabic	Arab	Arabic
1834	1	&#1834;	ܪ	Syriac Letter Rish	Syriac	Lo	Syriac	Syrc	Syriac
2414	11	&#2414;	८	Devanagari Digit Eight	Devanagari	Nd	Devanagari	Deva	Devanagari
2472	265	&#2472;	ন	Bengali Letter Na	Bengali	Lo	Bengali	Beng	Bengali
2588	22	&#2588;	ਜ	Gurmukhi Letter Ja	Gurmukhi	Lo	Gurmukhi	Guru	Gurmukhi
2878	1	&#2878;	ା	Oriya Vowel Sign Aa	Oriya	Mc	Oriya	Orya	Oriya
2994	19944	&#2994;	ல	Tamil Letter La	Tamil	Lo	Tamil	Taml	Tamil
3052	4	&#3052;	௬	Tamil Digit Six	Tamil	Nd	Tamil	Taml	Tamil
3110	752	&#3110;	ద	Telugu Letter Da	Telugu	Lo	Telugu	Telu	Telugu
3226	258	&#3226;	ಚ	Kannada Letter Ca	Kannada	Lo	Kannada	Knda	Kannada
3342	128	&#3342;	എ	Malayalam Letter E	Malayalam	Lo	Malayalam	Mlym	Malayalam
3400	82	&#3400;	ൈ	Malayalam Vowel Sign Ai	Malayalam	Mc	Malayalam	Mlym	Malayalam
3458	52	&#3458;	ං	Sinhala Sign Anusvaraya	Sinhala	Mc	Sinhala	Sinh	Sinhala
3632	92406	&#3632;	ะ	Thai Character Sara A	Thai	Lo	Thai	Thai	Thai
4096	2942	&#4096;	က	Myanmar Letter Ka	Myanmar	Lo	Myanmar	Mymr	Burmese (Myanmar)
4154	672	&#4154;	်	Myanmar Sign Asat	Myanmar	Mn	Myanmar	Mymr	Burmese (Myanmar)
4328	86	&#4328;	შ	Georgian Letter Shin	Georgian	Lo	Georgian	Geor	Georgian
4676	1	&#4676;	ቄ	Ethiopic Syllable Qee	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
4908	1	&#4908;	ጬ	Ethiopic Syllable Chee	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
5198	1	&#5198;	ᑎ	Canadian Syllabics Ti	Canadian_Aboriginal	Lo	Unified Canadian Aboriginal Syllabics	Cans	Unified Canadian Aboriginal Syllabics
5546	1	&#5546;	ᖪ	Canadian Syllabics Th-cree Tho	Canadian_Aboriginal	Lo	Unified Canadian Aboriginal Syllabics	Cans	Unified Canadian Aboriginal Syllabics
7866	2	&#7866;	Ẻ	Latin Capital Letter E With Hook Above	Latin	L&	Latin	Latn	Latin Extended Additional
7924	1	&#7924;	Ỵ	Latin Capital Letter Y With Dot Below	Latin	L&	Latin	Latn	Latin Extended Additional
8214	42	&#8214;	‖	Double Vertical Line	Common	Po	(Symbols)	_sym	General Punctuation
8272	1	&#8272;	⁐	Close Up	Common	Po	(Symbols)	_sym	General Punctuation
8562	5	&#8562;	ⅲ	Small Roman Numeral Three	Latin	Nl	(Numbers)	_num	Number Forms
8678	5	&#8678;	⇦	Leftwards White Arrow	Common	So	(Drawing)	_drw	Arrows
8736	176	&ang;	∠	Angle	Common	Sm	(Mathematical)	_mth	Mathematical Operators
8968	1	&lceil;	⌈	Left Ceiling	Common	Sm	(Mathematical)	_mth	Miscellaneous Technical
9316	121	&#9316;	⑤	Circled Digit Five	Common	No	Latin	Latn	Enclosed Alphanumerics
9432	11	&#9432;	ⓘ	Circled Latin Small Letter I	Common	So	Latin	Latn	Enclosed Alphanumerics
9490	1	&#9490;	┒	Box Drawings Down Heavy And Left Light	Common	So	(Drawing)	_drw	Box Drawing
9606	100	&#9606;	▆	Lower Three Quarters Block	Common	So	(Drawing)	_drw	Block Elements
9664	10	&#9664;	◀	Black Left-pointing Triangle	Common	So	(Drawing)	_drw	Geometric Shapes
9780	4	&#9780;	☴	Trigram For Wind	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9838	10	&#9838;	♮	Music Natural Sign	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9896	5	&#9896;	⚨	Vertical Male With Stroke Sign	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
10012	7	&#10012;	✜	Heavy Open Centre Cross	Common	So	(Symbols)	_sym	Dingbats
10070	5	&#10070;	❖	Black Diamond Minus White X	Common	So	(Symbols)	_sym	Dingbats
10244	1	&#10244;	⠄	Braille Pattern Dots-3	Braille	So	(Braille)	_brl	Braille Patterns
10302	1	&#10302;	⠾	Braille Pattern Dots-23456	Braille	So	(Braille)	_brl	Braille Patterns
10360	3	&#10360;	⡸	Braille Pattern Dots-4567	Braille	So	(Braille)	_brl	Braille Patterns
10418	1	&#10418;	⢲	Braille Pattern Dots-2568	Braille	So	(Braille)	_brl	Braille Patterns
10534	1	&#10534;	⤦	South West Arrow With Hook	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
10592	1	&#10592;	⥠	Upwards Harpoon With Barb Left From Bar	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
11520	4	&#11520;	ⴀ	Georgian Small Letter An	Georgian	L&	Georgian	Geor	Georgian Supplement
12390	5012629	&#12390;	て	Hiragana Letter Te	Hiragana	Lo	Hiragana	_hir	Hiragana
12448	2	&#12448;	゠	Katakana-hiragana Double Hyphen	Common	Pd	Katakana	Kana	Katakana
12506	99570	&#12506;	ペ	Katakana Letter Pe	Katakana	Lo	Katakana	Kana	Katakana
12564	14	&#12564;	ㄔ	Bopomofo Letter Ch	Bopomofo	Lo	Bopomofo	Bopo	Bopomofo
12622	506	&#12622;	ㅎ	Hangul Letter Hieuh	Hangul	Lo	Korean	Kore	Hangul Compatibility Jamo
12970	1	&#12970;	㊪	Circled Ideograph Religion	Common	So	CJK	_cjk	Enclosed CJK Letters and Months
13028	3	&#13028;	㋤	Circled Katakana Na	Katakana	So	CJK	_cjk	Enclosed CJK Letters and Months
13086	88	&#13086;	㌞	Square Koopo	Katakana	So	CJK	_cjk	CJK Compatibility
13144	2	&#13144;	㍘	Ideographic Telegraph Symbol For Hour Zero	Common	So	CJK	_cjk	CJK Compatibility
13260	1	&#13260;	㏌	Square In	Common	So	CJK	_cjk	CJK Compatibility
41390	3	&#41390;	ꆮ	Yi Syllable Hlup	Yi	Lo	Yi	Yiii	Yi Syllables
41448	2	&#41448;	ꇨ	Yi Syllable Guo	Yi	Lo	Yi	Yiii	Yi Syllables
42376	1	&#42376;	ꖈ	Vai Syllable Shoo	Vai	Lo	Vai	Vaii	Vai
63836	1	&#63836;	樂	CJK Compatibility Ideograph-f95c	Han	Lo	CJK	_cjk	CJK Compatibility Ideographs
63952	2	&#63952;	類	CJK Compatibility Ideograph-f9d0	Han	Lo	CJK	_cjk	CJK Compatibility Ideographs
64474	210	&#64474;	ﯚ	Arabic Letter Oe Final Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-A
65170	102	&#65170;	ﺒ	Arabic Letter Beh Medial Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65228	1	&#65228;	ﻌ	Arabic Letter Ain Medial Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65286	17972	&#65286;	＆	Fullwidth Ampersand	Common	Po	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65344	43886	&#65344;	｀	Fullwidth Grave Accent	Common	Sk	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65402	15645	&#65402;	ｺ	Halfwidth Katakana Letter Ko	Katakana	Lo	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
153	744	&#153;		<control>	Common	Cc	Latin	Latn	Latin-1 Supplement
211	6832	&Oacute;	Ó	Latin Capital Letter O With Acute	Latin	L&	Latin	Latn	Latin-1 Supplement
269	28307	&#269;	č	Latin Small Letter C With Caron	Latin	L&	Latin	Latn	Latin Extended-A
327	35	&#327;	Ň	Latin Capital Letter N With Caron	Latin	L&	Latin	Latn	Latin Extended-A
385	2	&#385;	Ɓ	Latin Capital Letter B With Hook	Latin	L&	Latin	Latn	Latin Extended-B
443	1	&#443;	ƻ	Latin Letter Two With Stroke	Latin	Lo	Latin	Latn	Latin Extended-B
501	2	&#501;	ǵ	Latin Small Letter G With Acute	Latin	L&	Latin	Latn	Latin Extended-B
617	6	&#617;	ɩ	Latin Small Letter Iota	Latin	L&	(Phonetic)	_ipa	IPA Extensions
675	2	&#675;	ʣ	Latin Small Letter Dz Digraph	Latin	L&	(Phonetic)	_ipa	IPA Extensions
733	111	&#733;	˝	Double Acute Accent	Common	Sk	(Symbols)	_sym	Spacing Modifier Letters
791	10	&#791;	̗	Combining Acute Accent Below	Inherited	Mn	(Diacriticals)	_dia	Combining Diacritical Marks
849	1	&#849;	͑	Combining Left Half Ring Above	Inherited	Mn	(Diacriticals)	_dia	Combining Diacritical Marks
965	56642	&upsilon;	υ	Greek Small Letter Upsilon	Greek	L&	Greek	Grek	Greek and Coptic
1081	83951	&#1081;	й	Cyrillic Small Letter Short I	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1139	1	&#1139;	ѳ	Cyrillic Small Letter Fita	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1255	1	&#1255;	ӧ	Cyrillic Small Letter O With Diaeresis	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1313	1	&#1313;	ԡ	Cyrillic Small Letter El With Middle Hook	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic Supplement
1603	63675	&#1603;	ك	Arabic Letter Kaf	Arabic	Lo	Arabic	Arab	Arabic
1719	9	&#1719;	ڷ	Arabic Letter Lam With Three Dots Above	Arabic	Lo	Arabic	Arab	Arabic
1777	1015	&#1777;	۱	Extended Arabic-indic Digit One	Arabic	Nd	Arabic	Arab	Arabic
1835	466	&#1835;	ܫ	Syriac Letter Shin	Syriac	Lo	Syriac	Syrc	Syriac
2357	3183	&#2357;	व	Devanagari Letter Va	Devanagari	Lo	Devanagari	Deva	Devanagari
2415	3	&#2415;	९	Devanagari Digit Nine	Devanagari	Nd	Devanagari	Deva	Devanagari
2531	1	&#2531;	ৣ	Bengali Vowel Sign Vocalic Ll	Bengali	Mn	Bengali	Beng	Bengali
2589	2	&#2589;	ਝ	Gurmukhi Letter Jha	Gurmukhi	Lo	Gurmukhi	Guru	Gurmukhi
2763	27	&#2763;	ો	Gujarati Vowel Sign O	Gujarati	Mc	Gujarati	Gujr	Gujarati
2879	2	&#2879;	ି	Oriya Vowel Sign I	Oriya	Mn	Oriya	Orya	Oriya
2995	9206	&#2995;	ள	Tamil Letter Lla	Tamil	Lo	Tamil	Taml	Tamil
3111	155	&#3111;	ధ	Telugu Letter Dha	Telugu	Lo	Telugu	Telu	Telugu
3227	6	&#3227;	ಛ	Kannada Letter Cha	Kannada	Lo	Kannada	Knda	Kannada
3343	22	&#3343;	ഏ	Malayalam Letter Ee	Malayalam	Lo	Malayalam	Mlym	Malayalam
3517	227	&#3517;	ල	Sinhala Letter Dantaja Layanna	Sinhala	Lo	Sinhala	Sinh	Sinhala
3633	179942	&#3633;	ั	Thai Character Mai Han-akat	Thai	Mn	Thai	Thai	Thai
3749	853	&#3749;	ລ	Lao Letter Lo Loot	Lao	Lo	Lao	Laoo	Lao
3923	1	&#3923;	ན	Tibetan Letter Na	Tibetan	Lo	Tibetan	Tibt	Tibetan
4039	1	&#4039;	࿇	Tibetan Symbol Rdo Rje Rgya Gram	Tibetan	So	Tibetan	Tibt	Tibetan
4097	975	&#4097;	ခ	Myanmar Letter Kha	Myanmar	Lo	Myanmar	Mymr	Burmese (Myanmar)
4155	521	&#4155;	ျ	Myanmar Consonant Sign Medial Ya	Myanmar	Mc	Myanmar	Mymr	Burmese (Myanmar)
4213	2	&#4213;	ၵ	Myanmar Letter Shan Ka	Myanmar	Lo	Myanmar	Mymr	Burmese (Myanmar)
4329	32	&#4329;	ჩ	Georgian Letter Chin	Georgian	Lo	Georgian	Geor	Georgian
4619	3	&#4619;	ላ	Ethiopic Syllable Laa	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
4677	1	&#4677;	ቅ	Ethiopic Syllable Qe	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
4851	2	&#4851;	ዳ	Ethiopic Syllable Daa	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
4909	1	&#4909;	ጭ	Ethiopic Syllable Che	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
4967	1	&#4967;	፧	Ethiopic Question Mark	Ethiopic	Po	Ethiopic	Ethi	Ethiopic
7461	6	&#7461;	ᴥ	Latin Letter Ain	Latin	L&	(Phonetic)	_ipa	Phonetic Extensions
7693	1	&#7693;	ḍ	Latin Small Letter D With Dot Below	Latin	L&	Latin	Latn	Latin Extended Additional
7751	8	&#7751;	ṇ	Latin Small Letter N With Dot Below	Latin	L&	Latin	Latn	Latin Extended Additional
7867	316	&#7867;	ẻ	Latin Small Letter E With Hook Above	Latin	L&	Latin	Latn	Latin Extended Additional
7925	14	&#7925;	ỵ	Latin Small Letter Y With Dot Below	Latin	L&	Latin	Latn	Latin Extended Additional
8273	1	&#8273;	⁑	Two Asterisks Aligned Vertically	Common	Po	(Symbols)	_sym	General Punctuation
8331	4	&#8331;	₋	Subscript Minus	Common	Sm	(Symbols)	_sym	Superscripts and Subscripts
8505	1	&#8505;	ℹ	Information Source	Common	L&	(Symbols)	_sym	Letterlike Symbols
8563	3	&#8563;	ⅳ	Small Roman Numeral Four	Latin	Nl	(Numbers)	_num	Number Forms
